product_code,product_name,category,f_sku,spec_code_size,unit
23.L1.5050.6532.5,Gạch 50x50 MS 6532 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
14.L1.80120.M81LD902,Gạch 80x120 MS M81LD902 loại 1,F_Solo,Solo80120.GraniteBóng,80120,Viên
14.L1.4080.48807.2,Gạch 40x80 MS 48807 Loại 1,F_Bộ,48907-48907D-48807,4080A,Viên
15.L1.3060.2901.7,Gạch 30x60 MS 2901 Loại 1,F_Bộ,2901-2902-2903,3060,Viên
25.L1.6060.GHP6007.1,Gạch 60x60 MS GHP6007 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
09.L1.6060.CA05GM6602.1,Gạch 60x60 MS CA05GM6602 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
12.L1.3030.3018.4,Gạch 30x30 MS 3018 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
14.L1.3030.33320.1,Gạch 30x30 MS 33320 Loại 1,F_Solo,Solo3030.GraniteMatt/ Sugar,3030,Viên
25.L1.6060.GHP6004.2,Gạch 60x60 MS GHP6004 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.7801.7,Gạch 30x60 MS 7801 Loại 1,F_Bộ,7801-7805-7806,3060,Viên
03.L1.3060.7114.8,Gạch 30x60 MS 7114 Loại 1,F_Bộ,7116-7115-7114,3060,Viên
03.L1.3060.7116.9,Gạch 30x60 MS 7116 Loại 1,F_Bộ,7116-7115-7114,3060,Viên
23.L1.5050.6543.5,Gạch 50x50 MS 6543 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
10.L1.3060.5027.5,Gạch 30x60 MS 5027 Loại 1,F_Bộ,5027-5028-5029,3060,Viên
14.L1.3060.A36822.6,Gạch 30x60 MS A36822 Loại 1,F_Bộ,36922-36822D-36822,3060,Viên
14.L1.3060.A36822D.6,Gạch 30x60 MS A36822D Loại 1,F_Bộ,36922-36822D-36822,3060,Viên
14.L1.3060.A36922.6,Gạch 30x60 MS A36922 Loại 1,F_Bộ,36922-36822D-36822,3060,Viên
14.L1.3060.A36320D.5,Gạch 30x60 MS A36320D Loại 1,F_Bộ,36420-36320D-36320,3060,Viên
12.L1.2550.2509.3,Gạch 25x50 MS 2509 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
12.L1.2550.2509.5,Gạch 25x50 MS 2509 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
12.L1.2550.2509.6,Gạch 25x50 MS 2509 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
10.L1.3060.5069.2,Gạch 30x60 MS 5069 Loại 1,F_Bộ,5067-5068-5069,3060,Viên
14.L1.6060.66284041,Gạch 60x60 MS 66284041 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.5761.4,Gạch 30x60 MS 5761 Loại 1,F_Bộ,5761-5762-5763,3060,Viên
10.L1.3060.5762.4,Gạch 30x60 MS 5762 Loại 1,F_Bộ,5761-5762-5763,3060,Viên
10.L1.3060.5763.4,Gạch 30x60 MS 5763 Loại 1,F_Bộ,5761-5762-5763,3060,Viên
14.L1.4080.U4813,Gạch 40x80 MS U4813 Loại 1,F_Bộ,U4813-U4913-U4913D,4080M,Viên
10.L1.3060.4608.5,Gạch 30x60 MS 4608 Loại 1,F_Bộ,4607-4608-4609,3060,Viên
10.L1.3060.4609.5,Gạch 30x60 MS 4609 Loại 1,F_Bộ,4607-4608-4609,3060,Viên
20.L1.8080.28111.5,Gạch 80x80 MS 28111 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
15.L1.6060.6812.2,Gạch 60x60 MS 6812 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
20.L1.5050.U1605.5,Gạch 50x50 MS U1605 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
10.L1.6060.5664.7,Gạch 60x60 MS 5664 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
09.L1.6060.CA05GM6601.1,Gạch 60x60 MS CA05GM6601 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
17.L1.3060.3611TN.C1,Gạch 30x60 MS 3611TN Loại 1,F_Bộ,3611TN-3611D-3611TD,3060,Viên
20.L1.6060.16003.6,Gạch 60x60 MS 16003 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.6060.5448.5,Gạch 60x60 MS 5448 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
20.L1.5050.1502.5,Gạch 50x50 MS 1502 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050,Viên
15.L1.6060.6814.5,Gạch 60x60 MS 6814 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
15.L1.3060.2912.4,Gạch 30x60 MS 2912 Loại 1,F_Bộ,2911-2912-2913,3060,Viên
18.C100.DG.UTILE.00.,Keo dán gạch Unitile C1,F_NonGach,18.C100.DG.UTILE.00,DG,Kg
17.L1.3060.3605T.C1,Gạch 30x60 MS 3605T Loại 1,F_Bộ,3605T-3605D-3605V,3060,Viên
20.L1.6060.16002.5,Gạch 60x60 MS 16002 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.3030.FK302.1,Gạch 30x30 MS FK302 Loại 1,F_Solo,Solo3030.CeramicBóng,3030U,Viên
17.L1.3060.3611D.C1,Gạch 30x60 MS 3611D Loại 1,F_Bộ,3611TN-3611D-3611TD,3060,Viên
17.L1.3060.3611TD.C1,Gạch 30x60 MS 3611TD Loại 1,F_Bộ,3611TN-3611D-3611TD,3060,Viên
15.L1.6060.6804.6,Gạch 60x60 MS 6804 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.3060.FC3606V.02,Gạch 30x60 MS FC3606V Loại 1,F_Bộ,FC3606-FC3606D-FC3606V,3060,Viên
15.L1.3060.2904.5,Gạch 30x60 MS 2904 Loại 1,F_Bộ,2904-2905-2906,3060,Viên
15.L1.3060.2906.5,Gạch 30x60 MS 2906 Loại 1,F_Bộ,2904-2905-2906,3060,Viên
11.L1.3030.D814,Gạch 30x30 MS D814 Loại 1,F_Solo,Solo3030.CeramicBóng,3030,Viên
29.L1.3030.FK304.1,Gạch 30x30 MS FK304 Loại 1,F_Solo,Solo3030.CeramicBóng,3030U,Viên
10.L1.6060.5444.3,Gạch 60x60 MS 5444 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
14.L1.8080.88284041,Gạch 80x80 MS 88284041 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
15.L1.3060.2911.6,Gạch 30x60 MS 2911 Loại 1,F_Bộ,2911-2912-2913,3060,Viên
29.L1.3060.FC3606.02,Gạch 30x60 MS FC3606 Loại 1,F_Bộ,FC3606-FC3606D-FC3606V,3060,Viên
20.L1.6060.16106.4,Gạch 60x60 MS 16106 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
20.L1.6060.16114.4,Gạch 60x60 MS 16114 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.3060.FC3605.01,Gạch 30x60 MS FC3605 Loại 1,F_Bộ,FC3604-FC3604D-FC3605,3060,Viên
29.L1.3060.FC3604.01,Gạch 30x60 MS FC3604 Loại 1,F_Bộ,FC3604-FC3604D-FC3605,3060,Viên
29.L1.3060.FC3604D.01,Gạch 30x60 MS FC3604D Loại 1,F_Bộ,FC3604-FC3604D-FC3605,3060,Viên
10.L1.6060.5664.6,Gạch 60x60 MS 5664 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
09.L1.6060.CA05GM6602.2,Gạch 60x60 MS CA05GM6602 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
20.L1.6060.16106.6,Gạch 60x60 MS 16106 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
12.L1.2040.2417.1,Gạch 20x40 MS 2417 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
12.L1.2040.2418.1,Gạch 20x40 MS 2418 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
15.L1.3060.2903.7,Gạch 30x60 MS 2903 Loại 1,F_Bộ,2901-2902-2903,3060,Viên
05.L1.8080.8683.E0,Gạch 80x80 MS 8683 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
20.L1.8080.18118.6,Gạch 80x80 MS 18118 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.3030.FK305.1,Gạch 30x30 MS FK305 Loại 1,F_Solo,Solo3030.CeramicBóng,3030U,Viên
20.L1.6060.16103.4,Gạch 60x60 MS 16103 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.3030.F315.1,Gạch 30x30 MS F315 Loại 1,F_Solo,Solo3030.CeramicBóng,3030U,Viên
10.L1.4080.4824.8,Gạch 40x80 MS 4824 Loại 1,F_Bộ,4824-4825-4826,4080,Viên
10.L1.8080.5894.5,Gạch 80x80 MS 5894 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.3060.FC3618.02,Gạch 30x60 MS FC3618 Loại 1,F_Bộ,FC3618-FC3618D-FC3619,3060,Viên
29.L1.3060.FC3618D.02,Gạch 30x60 MS FC3618D Loại 1,F_Bộ,FC3618-FC3618D-FC3619,3060,Viên
29.L1.3060.FC3619.03,Gạch 30x60 MS FC3619 Loại 1,F_Bộ,FC3618-FC3618D-FC3619,3060,Viên
09.L1.1590.CA10GK15901.2,Gạch 15x90 MS CA10GK15901 loại 1,F_Solo,Solo1590.GraniteMatt/ Sugar,1590,Viên
20.L1.8080.18116.5,Gạch 80x80 MS 18116 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.3030.FK301.1,Gạch 30x30 MS FK301 Loại 1,F_Solo,Solo3030.CeramicBóng,3030U,Viên
03.L1.3060.7131.8,Gạch 30x60 MS 7131 Loại 1,F_Bộ,7131-7132-7133,3060,Viên
10.L1.3060.7827.5,Gạch 30x60 MS 7827 Loại 1,F_Bộ,7827-7828-7829,3060,Viên
10.L1.3060.4541.4,Gạch 30x60 MS 4541 Loại 1,F_Bộ,4541-4542-4543,3060,Viên
14.L1.8080.88286026,Gạch 80x80 MS 88286026 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
10.L1.4080.4831.3,Gạch 40x80 MS 4831 Loại 1,F_Bộ,4831-4832-4833,4080,Viên
10.L1.4080.4833.4,Gạch 40x80 MS 4833 Loại 1,F_Bộ,4831-4832-4833,4080,Viên
00.KCB.150.NS,Ke Cân Bằng NS  1.5 mm,F_NonGach,00.KCB.150.NS,KCB,Kg
00.NEM.TS,Nêm Cân Bằng,F_NonGach,00.NEM.TS,NEM,Kg
14.L1.4080.U4912,Gạch 40x80 MS U4912 Loại 1,F_Bộ,U4812-U4912-U4912D,4080M,Viên
10.L1.3060.5771.8,Gạch 30x60 MS 5771 Loại 1,F_Bộ,5771-5772-5773,3060,Viên
10.L1.3060.5772.6,Gạch 30x60 MS 5772 Loại 1,F_Bộ,5771-5772-5773,3060,Viên
12.L1.2550.2510.4,Gạch 25x50 MS 2510 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
12.L1.3030.3026.3,Gạch 30x30 MS 3026 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
16.L1.8080.8208.54,Gạch 80x80 MS 8208 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
22.C100.DG.TBOND.00,Keo dán gạch KKS TileBond C1,F_NonGach,22.C100.DG.TBOND.00,DG,Kg
20.L1.6060.16103.5,Gạch 60x60 MS 16103 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.4080.48903.2,Gạch 40x80 MS 48903 Loại 1,F_Bộ,48903-48903DU-48803,4080A,Viên
14.L1.4080.48903DU,Gạch 40x80 MS 48903DU Loại 1,F_Bộ,48903-48903DU-48803,4080A,Viên
29.L1.1580.FP15806.1,Gạch 15.5x80 MS FP15806 Loại 1,F_Solo,Solo1580.GraniteBóng,15580,Viên
09.L1.1590.CA09GK15904.2,Gạch 15x90 MS CA09GK15904 loại 1,F_Solo,Solo1590.GraniteMatt/ Sugar,1590,Viên
14.L1.3060.A36818.4,Gạch 30x60 MS A36818 Loại 1,F_Bộ,36918-36818D-36818,3060,Viên
14.L1.3060.A36818D.4,Gạch 30x60 MS A36818D Loại 1,F_Bộ,36918-36818D-36818,3060,Viên
14.L1.3060.A36918.4,Gạch 30x60 MS A36918 Loại 1,F_Bộ,36918-36818D-36818,3060,Viên
20.L1.6060.16109.5,Gạch 60x60 MS 16109 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
09.L1.3060.CA5GM3606.1,Gạch 30x60 MS CA5GM3606 Loại 1,F_Bộ,CA5GM3605-CAGM36D3-CA5GM3606,3060,Viên
10.L1.8080.5898.5,Gạch 80x80 MS 5898 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
14.L1.60120.282051.2,Gạch 60x120 MS 282051 loại 1,F_Solo,Solo60120.GraniteBóng,60120,Viên
10.L1.3060.4539.5,Gạch 30x60 MS 4539 Loại 1,F_Bộ,4537-4538-4539,3060,Viên
20.L1.6060.26103.5,Gạch 60x60 MS 26103 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.4544.4,Gạch 30x60 MS 4544 Loại 1,F_Bộ,4544-4545-4546,3060,Viên
10.L1.6060.5612.6,Gạch 60x60 MS 5612 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.6060.5633.1,Gạch 60x60 MS 5633 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.6060.5168.1,Gạch 60x60 MS 5168 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.6060.5673.8,Gạch 60x60 MS 5673 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
20.L1.6060.26112.4,Gạch 60x60 MS 26112 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.60120.284057.2,Gạch 60x120 MS 284057 loại 1,F_Solo,Solo60120.GraniteBóng,60120,Viên
12.L1.3030.3027.1,Gạch 30x30 MS 3027 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
10.L1.6060.5624.3,Gạch 60x60 MS 5624 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
29.L1.1580.FP15807.1,Gạch 15.5x80 MS FP15807 Loại 1,F_Solo,Solo1580.GraniteBóng,15580,Viên
12.L1.2040.2407.3,Gạch 20x40 MS 2407 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
09.L1.3030.VU309.5,Gạch 30x30 MS VU309 Loại 1,F_Solo,Solo3030.CeramicBóng,3030,Viên
12.L1.2040.2406.3,Gạch 20x40 MS 2406 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
12.L1.2040.2410.1,Gạch 20x40 MS 2410 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
16.L1.8080.8209.50,Gạch 80x80 MS 8209 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
09.L1.3060.CA8GM3603.1,Gạch 30x60 MS CA8GM3603 Loại 1,F_Bộ,CA8GM3603-CAGM36D4-CA8GM3604,3060,Viên
26.L1.3060.3602C.1,Gạch 30x60 MS 3602C Loại 1,F_Bộ,3602A-3602B-3602C,3060,Viên
12.L1.2550.2508.2,Gạch 25x50 MS 2508 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
05.L1.1580.18400.H,Gạch 15x80 MS 18400 Loại 1,F_Solo,Solo1580.CeramicMatt/ Sugar,1580,Viên
05.L1.1580.18400.I,Gạch 15x80 MS 18400 Loại 1,F_Solo,Solo1580.CeramicMatt/ Sugar,1580,Viên
03.L1.4080.7704.6,Gạch 40x80 MS 7704 Loại 1,F_Bộ,7706-7705-7704,4080,Viên
09.L1.3060.CA8GM3604.1,Gạch 30x60 MS CA8GM3604 Loại 1,F_Bộ,CA8GM3603-CAGM36D4-CA8GM3604,3060,Viên
15.L1.6060.6605.8,Gạch 60x60 MS 6605 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
10.L1.6060.5168.4,Gạch 60x60 MS 5168 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.6060.5449.5,Gạch 60x60 MS 5449 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
10.L1.6060.5169.3,Gạch 60x60 MS 5169 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.7801.8,Gạch 30x60 MS 7801 Loại 1,F_Bộ,7801-7805-7806,3060,Viên
12.L1.3030.3023.4,Gạch 30x30 MS 3023 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
23.L1.5050.6533.5,Gạch 50x50 MS 6533 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
10.L1.3060.5067.2,Gạch 30x60 MS 5067 Loại 1,F_Bộ,5067-5068-5069,3060,Viên
10.L1.3060.5068.2,Gạch 30x60 MS 5068 Loại 1,F_Bộ,5067-5068-5069,3060,Viên
10.L1.3060.5069.6,Gạch 30x60 MS 5069 Loại 1,F_Bộ,5067-5068-5069,3060,Viên
12.L1.3030.3022.3,Gạch 30x30 MS 3022 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
14.L1.6060.66181004.7,Gạch 60x60 MS 66181004 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.8080.88282013.1,Gạch 80x80 MS 88282013 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
15.L1.6060.6804.7,Gạch 60x60 MS 6804 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
15.L1.6060.6804.8,Gạch 60x60 MS 6804 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.60120.285056,Gạch 60x120 MS 285056 loại 1,F_Solo,Solo60120.GraniteBóng,60120,Viên
12.L1.3030.3020.3,Gạch 30x30 MS 3020 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
10.L1.6060.5414.2,Gạch 60x60 MS 5414 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
23.L1.5050.6531.5,Gạch 50x50 MS 6531 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
29.L1.3060.FC3610.01,Gạch 30x60 MS FC3610 Loại 1,F_Bộ,FC3610-FC3610D-FC3610V,3060,Viên
29.L1.3060.FC3610.03,Gạch 30x60 MS FC3610 Loại 1,F_Bộ,FC3610-FC3610D-FC3610V,3060,Viên
29.L1.3060.FC3610V.02,Gạch 30x60 MS FC3610V Loại 1,F_Bộ,FC3610-FC3610D-FC3610V,3060,Viên
23.L1.5050.6530.5,Gạch 50x50 MS 6530 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
05.L1.8080.8922.G,Gạch 80x80 MS 8922 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
10.L1.6060.5169.6,Gạch 60x60 MS 5169 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
12.L1.3030.3023.3,Gạch 30x30 MS 3023 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
14.L1.6060.66282011.3,Gạch 60x60 MS 66282011 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.3060.A36922.5,Gạch 30x60 MS A36922 Loại 1,F_Bộ,36922-36822D-36822,3060,Viên
10.L1.8080.5879.5,Gạch 80x80 MS 5879 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
10.L1.6060.5414.8,Gạch 60x60 MS 5414 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
12.L1.2040.2414.4,Gạch 20x40 MS 2414 Loại 1,F_Solo,Solo2040.CeramicMatt/ Sugar,2040,Viên
12.L1.3030.3019.1,Gạch 30x30 MS 3019 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
10.L1.3060.4602.8,Gạch 30x60 MS 4602 Loại 1,F_Bộ,4601-4602-4603,3060,Viên
10.L1.3060.4603.8,Gạch 30x60 MS 4603 Loại 1,F_Bộ,4601-4602-4603,3060,Viên
14.L1.4080.48968D.6,Gạch 40x80 MS 48968D Loại 1,F_Bộ,48968D-48868,4080A,Viên
29.L1.3060.FC3610D.02,Gạch 30x60 MS FC3610D Loại 1,F_Bộ,FC3610-FC3610D-FC3610V,3060,Viên
10.L1.6060.5613.2,Gạch 60x60 MS 5613 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.4080.48922.2,Gạch 40x80 MS 48922 Loại 1,F_Bộ,48822 - 48922D - 48922,4080A,Viên
15.L1.6060.6601.4,Gạch 60x60 MS 6601 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
10.L1.3060.4544.6,Gạch 30x60 MS 4544 Loại 1,F_Bộ,4544-4545-4546,3060,Viên
10.L1.3060.4546.6,Gạch 30x60 MS 4546 Loại 1,F_Bộ,4544-4545-4546,3060,Viên
10.L1.6060.5166.5,Gạch 60x60 MS 5166 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.4607.5,Gạch 30x60 MS 4607 Loại 1,F_Bộ,4607-4608-4609,3060,Viên
12.L1.2550.2507.4,Gạch 25x50 MS 2507 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
10.L1.6060.5167.1,Gạch 60x60 MS 5167 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
12.L1.3030.3027.3,Gạch 30x30 MS 3027 Loại 1,F_Solo,Solo3030.CeramicMatt/ Sugar,3030,Viên
03.L1.3060.7117.1,Gạch 30x60 MS 7117 Loại 1,F_Bộ,7119-7118-7117,3060,Viên
09.L1.3030.VU302.7,Gạch 30x30 MS VU302 Loại 1,F_Solo,Solo3030.CeramicBóng,3030,Viên
10.L1.8080.5876.5,Gạch 80x80 MS 5876 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
14.L1.3060.A36808.4,Gạch 30x60 MS A36808 Loại 1,F_Bộ,36908-36808D-36808,3060,Viên
05.L1.1580.18404.D,Gạch 15x80 MS 18404 Loại 1,F_Solo,Solo1580.CeramicMatt/ Sugar,1580,Viên
10.L1.3060.4544.5,Gạch 30x60 MS 4544 Loại 1,F_Bộ,4544-4545-4546,3060,Viên
20.L1.6060.26103.4,Gạch 60x60 MS 26103 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.6060.66285031.3,Gạch 60x60 MS 66285031 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.3060.A36818.1,Gạch 30x60 MS A36818 Loại 1,F_Bộ,36918-36818D-36818,3060,Viên
20.L1.6060.26101.6,Gạch 60x60 MS 26101 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
20.L1.8080.28101.3,Gạch 80x80 MS 28101 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
10.L1.6060.5165.7,Gạch 60x60 MS 5165 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
09.L1.6060.CA14GP6602.1,Gạch 60x60 MS CA14GP6602 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
10.L1.3060.5027.6,Gạch 30x60 MS 5027 Loại 1,F_Bộ,5027-5028-5029,3060,Viên
10.L1.4080.4837.4,Gạch 40x80 MS 4837 Loại 1,F_Bộ,4837-4838-4839,4080,Viên
20.L1.6060.26107.5,Gạch 60x60 MS 26107 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
09.L1.6060.CA03GM6603.1,Gạch 60x60 MS CA03GM6603 loại 1,F_Solo,Solo6060.GraniteMatt/ Sugar,6060,Viên
09.L1.3060.CAGM36D4.1,Gạch 30x60 MS CAGM36D4 Loại 1,F_Bộ,CA8GM3603-CAGM36D4-CA8GM3604,3060,Viên
20.L1.6060.26109.5,Gạch 60x60 MS 26109 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
28.L1.6060.6911.A2,Gạch 60x60 MS 6911 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.3030.33408.2,Gạch 30x30 MS 33408 Loại 1,F_Solo,Solo3030.GraniteMatt/ Sugar,3030,Viên
10.L1.3060.5028.4,Gạch 30x60 MS 5028 Loại 1,F_Bộ,5027-5028-5029,3060,Viên
10.L1.3060.5029.2,Gạch 30x60 MS 5029 Loại 1,F_Bộ,5027-5028-5029,3060,Viên
14.L1.60120.M61LD902,Gạch 60x120 MS M61LD902 loại 1,F_Solo,Solo60120.GraniteBóng,60120,Viên
20.L1.6060.26111.5,Gạch 60x60 MS 26111 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
14.L1.60120.184061,Gạch 60x120 MS 184061 loại 1,F_Solo,Solo60120.GraniteBóng,60120,Viên
29.L1.1580.FP15808.3,Gạch 15.5x80 MS FP15808 Loại 1,F_Solo,Solo1580.GraniteBóng,15580,Viên
29.L1.1580.FP15805.1,Gạch 15.5x80 MS FP15805 Loại 1,F_Solo,Solo1580.GraniteBóng,15580,Viên
14.L1.3060.A36817D.1,Gạch 30x60 MS A36817D Loại 1,F_Bộ,36917-36817D-36817,3060,Viên
10.L1.3060.4538.4,Gạch 30x60 MS 4538 Loại 1,F_Bộ,4537-4538-4539,3060,Viên
10.L1.3060.5782.1,Gạch 30x60 MS 5782 Loại 1,F_Bộ,5781-5782-5783,3060,Viên
05.L1.8080.8929.G21,Gạch 80x80 MS 8929 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
12.L1.2550.2505.9,Gạch 25x50 MS 2505 Loại 1,F_Solo,Solo2550.CeramicMatt/ Sugar,2550,Viên
03.L1.3060.7347.1,Gạch 30x60 MS 7347 Loại 1,F_Bộ,7347-7348-7349,3060,Viên
09.L1.3030.VU311.5,Gạch 30x30 MS VU311 Loại 1,F_Solo,Solo3030.CeramicBóng,3030,Viên
10.L1.3060.7811.5,Gạch 30x60 MS 7811 Loại 1,F_Bộ,7811-7812-7813,3060,Viên
10.L1.3060.7812.5,Gạch 30x60 MS 7812 Loại 1,F_Bộ,7811-7812-7813,3060,Viên
20.L1.5050.U1601.5,Gạch 50x50 MS U1601 loại 1,F_Solo,Solo5050.CeramicMatt/ Sugar,5050U,Viên
09.L1.3030.VU306.3,Gạch 30x30 MS VU306 Loại 1,F_Solo,Solo3030.CeramicBóng,3030,Viên
10.L1.3060.5777.4,Gạch 30x60 MS 5777 Loại 1,F_Bộ,5777-5778-5779,3060,Viên
10.L1.3060.5778.8,Gạch 30x60 MS 5778 Loại 1,F_Bộ,5777-5778-5779,3060,Viên
10.L1.3060.5779.6,Gạch 30x60 MS 5779 Loại 1,F_Bộ,5777-5778-5779,3060,Viên
20.L1.6060.26112.5,Gạch 60x60 MS 26112 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
20.L1.6060.26171.5,Gạch 60x60 MS 26171 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
20.L1.8080.28101.6,Gạch 80x80 MS 28101 loại 1,F_Solo,Solo8080.GraniteBóng,8080,Viên
29.L1.3060.FC3610V.03,Gạch 30x60 MS FC3610V Loại 1,F_Bộ,FC3610-FC3610D-FC3610V,3060,Viên
27.L1.6060.UN604.1,Gạch 60x60 MS UN604 loại 1,F_Solo,Solo6060.CeramicBóng,6060,Viên
25.L1.6060.GHP6009.2,Gạch 60x60 MS GHP6009 loại 1,F_Solo,Solo6060.GraniteBóng,6060,Viên
