product_code,branch_code,product_name,unit,quantity
20.L1.3030.U81110.5,10,Gạch 30x30 MS U81110 Loại 1,Viên,1036
20.L1.3030.U81110.5,11,Gạch 30x30 MS U81110 Loại 1,Viên,794
20.L1.3030.U81110.5,12,Gạch 30x30 MS U81110 Loại 1,Viên,766
20.L1.3030.U81110.5,13,Gạch 30x30 MS U81110 Loại 1,Viên,1857
20.L1.3030.U81110.5,14,Gạch 30x30 MS U81110 Loại 1,Viên,1019
20.L1.3030.U81110.5,15,Gạch 30x30 MS U81110 Loại 1,Viên,1678
20.L1.3030.U81110.5,16,Gạch 30x30 MS U81110 Loại 1,Viên,1547
20.L1.3030.U81110.5,17,Gạch 30x30 MS U81110 Loại 1,Viên,827
20.L1.3030.U81110.5,18,Gạch 30x30 MS U81110 Loại 1,Viên,825
20.L1.3030.U81110.5,19,Gạch 30x30 MS U81110 Loại 1,Viên,839
20.L1.3030.U81110.5,22,Gạch 30x30 MS U81110 Loại 1,Viên,1316
20.L1.3030.U81110.5,23,Gạch 30x30 MS U81110 Loại 1,Viên,1303
20.L1.3030.U81110.5,24,Gạch 30x30 MS U81110 Loại 1,Viên,1599
20.L1.3030.U81110.5,49,Gạch 30x30 MS U81110 Loại 1,Viên,1379
20.L1.3030.U81110.5,93,Gạch 30x30 MS U81110 Loại 1,Viên,15246
20.L1.3030.U81110.5,99,Gạch 30x30 MS U81110 Loại 1,Viên,1161
20.L1.3030.U81111.5,1,Gạch 30x30 MS U81111 Loại 1,Viên,1167
20.L1.3030.U81111.5,2,Gạch 30x30 MS U81111 Loại 1,Viên,1080
20.L1.3030.U81111.5,8,Gạch 30x30 MS U81111 Loại 1,Viên,912
20.L1.3030.U81111.5,10,Gạch 30x30 MS U81111 Loại 1,Viên,695
20.L1.3030.U81111.5,11,Gạch 30x30 MS U81111 Loại 1,Viên,1138
20.L1.3030.U81111.5,12,Gạch 30x30 MS U81111 Loại 1,Viên,950
20.L1.3030.U81111.5,13,Gạch 30x30 MS U81111 Loại 1,Viên,1078
20.L1.3030.U81111.5,14,Gạch 30x30 MS U81111 Loại 1,Viên,994
20.L1.3030.U81111.5,15,Gạch 30x30 MS U81111 Loại 1,Viên,776
20.L1.3030.U81111.5,16,Gạch 30x30 MS U81111 Loại 1,Viên,1929
20.L1.3030.U81111.5,17,Gạch 30x30 MS U81111 Loại 1,Viên,770
20.L1.3030.U81111.5,18,Gạch 30x30 MS U81111 Loại 1,Viên,1152
20.L1.3030.U81111.5,19,Gạch 30x30 MS U81111 Loại 1,Viên,816
20.L1.3030.U81111.5,22,Gạch 30x30 MS U81111 Loại 1,Viên,1349
20.L1.3030.U81111.5,23,Gạch 30x30 MS U81111 Loại 1,Viên,1865
20.L1.3030.U81111.5,24,Gạch 30x30 MS U81111 Loại 1,Viên,1738
20.L1.3030.U81111.5,93,Gạch 30x30 MS U81111 Loại 1,Viên,154
20.L1.3030.U81111.6,1,Gạch 30x30 MS U81111 Loại 1,Viên,1095
20.L1.3030.U81111.6,2,Gạch 30x30 MS U81111 Loại 1,Viên,861
20.L1.3030.U81111.6,8,Gạch 30x30 MS U81111 Loại 1,Viên,962
20.L1.3030.U81111.6,10,Gạch 30x30 MS U81111 Loại 1,Viên,2567
20.L1.3030.U81111.6,12,Gạch 30x30 MS U81111 Loại 1,Viên,196
20.L1.3030.U81111.6,13,Gạch 30x30 MS U81111 Loại 1,Viên,1001
20.L1.3030.U81111.6,14,Gạch 30x30 MS U81111 Loại 1,Viên,1697
20.L1.3030.U81111.6,16,Gạch 30x30 MS U81111 Loại 1,Viên,909
20.L1.3030.U81111.6,17,Gạch 30x30 MS U81111 Loại 1,Viên,834
20.L1.3030.U81111.6,18,Gạch 30x30 MS U81111 Loại 1,Viên,567
20.L1.3030.U81111.6,22,Gạch 30x30 MS U81111 Loại 1,Viên,831
20.L1.3030.U81111.6,23,Gạch 30x30 MS U81111 Loại 1,Viên,1122
20.L1.3030.U81111.6,24,Gạch 30x30 MS U81111 Loại 1,Viên,1001
20.L1.3030.U81111.6,49,Gạch 30x30 MS U81111 Loại 1,Viên,1134
20.L1.3030.U81111.6,93,Gạch 30x30 MS U81111 Loại 1,Viên,13603
20.L1.3030.U81111.6,99,Gạch 30x30 MS U81111 Loại 1,Viên,946
20.L1.3030.U81112.2,12,Gạch 30x30 MS U81112 Loại 1,Viên,2156
20.L1.3030.U81112.2,16,Gạch 30x30 MS U81112 Loại 1,Viên,469
20.L1.3030.U81112.2,93,Gạch 30x30 MS U81112 Loại 1,Viên,16991
20.L1.3030.U81112.5,1,Gạch 30x30 MS U81112 Loại 1,Viên,1554
20.L1.3030.U81112.5,2,Gạch 30x30 MS U81112 Loại 1,Viên,1267
20.L1.3030.U81112.5,8,Gạch 30x30 MS U81112 Loại 1,Viên,924
20.L1.3030.U81112.5,10,Gạch 30x30 MS U81112 Loại 1,Viên,1192
20.L1.3030.U81112.5,11,Gạch 30x30 MS U81112 Loại 1,Viên,1100
20.L1.3030.U81112.5,12,Gạch 30x30 MS U81112 Loại 1,Viên,1303
20.L1.3030.U81112.5,13,Gạch 30x30 MS U81112 Loại 1,Viên,1281
20.L1.3030.U81112.5,14,Gạch 30x30 MS U81112 Loại 1,Viên,1010
20.L1.3030.U81112.5,15,Gạch 30x30 MS U81112 Loại 1,Viên,1359
20.L1.3030.U81112.5,16,Gạch 30x30 MS U81112 Loại 1,Viên,958
20.L1.3030.U81112.5,17,Gạch 30x30 MS U81112 Loại 1,Viên,1104
20.L1.3030.U81112.5,18,Gạch 30x30 MS U81112 Loại 1,Viên,707
20.L1.3030.U81112.5,19,Gạch 30x30 MS U81112 Loại 1,Viên,1016
20.L1.3030.U81112.5,22,Gạch 30x30 MS U81112 Loại 1,Viên,897
20.L1.3030.U81112.5,23,Gạch 30x30 MS U81112 Loại 1,Viên,954
20.L1.3030.U81112.5,24,Gạch 30x30 MS U81112 Loại 1,Viên,1205
20.L1.3030.U81112.5,49,Gạch 30x30 MS U81112 Loại 1,Viên,1160
20.L1.3030.U81112.5,93,Gạch 30x30 MS U81112 Loại 1,Viên,27104
20.L1.3030.U81112.5,99,Gạch 30x30 MS U81112 Loại 1,Viên,1201
20.L1.3060.13101.6,50,Gạch 30x60 MS 13101 Loại 1,Viên,961
20.L1.3060.13101.6,61,Gạch 30x60 MS 13101 Loại 1,Viên,2232
20.L1.3060.13101.6,63,Gạch 30x60 MS 13101 Loại 1,Viên,3120
20.L1.3060.13101.6,65,Gạch 30x60 MS 13101 Loại 1,Viên,2458
20.L1.3060.13101.6,69,Gạch 30x60 MS 13101 Loại 1,Viên,4588
20.L1.3060.13101.6,73,Gạch 30x60 MS 13101 Loại 1,Viên,3857
20.L1.3060.13101.6,75,Gạch 30x60 MS 13101 Loại 1,Viên,2491
20.L1.3060.13101.6,76,Gạch 30x60 MS 13101 Loại 1,Viên,2116
20.L1.3060.13101.6,81,Gạch 30x60 MS 13101 Loại 1,Viên,3510
20.L1.3060.13101.6,94,Gạch 30x60 MS 13101 Loại 1,Viên,6860
20.L1.3060.13106.3,15,Gạch 30x60 MS 13106 Loại 1,Viên,4052
20.L1.3060.13106.3,18,Gạch 30x60 MS 13106 Loại 1,Viên,2016
20.L1.3060.13106.4,15,Gạch 30x60 MS 13106 Loại 1,Viên,5971
20.L1.3060.13106.4,18,Gạch 30x60 MS 13106 Loại 1,Viên,1386
20.L1.3060.13106.5,10,Gạch 30x60 MS 13106 Loại 1,Viên,11200
20.L1.3060.13106.5,15,Gạch 30x60 MS 13106 Loại 1,Viên,1512
20.L1.3060.13106.5,18,Gạch 30x60 MS 13106 Loại 1,Viên,952
20.L1.3060.13106.5,24,Gạch 30x60 MS 13106 Loại 1,Viên,1997
20.L1.3060.13106.6,10,Gạch 30x60 MS 13106 Loại 1,Viên,1794
20.L1.3060.13106.6,11,Gạch 30x60 MS 13106 Loại 1,Viên,2912
20.L1.3060.13106.6,15,Gạch 30x60 MS 13106 Loại 1,Viên,4635
20.L1.3060.13106.6,16,Gạch 30x60 MS 13106 Loại 1,Viên,1869
20.L1.3060.13106.6,18,Gạch 30x60 MS 13106 Loại 1,Viên,3666
20.L1.3060.13106.6,19,Gạch 30x60 MS 13106 Loại 1,Viên,3304
20.L1.3060.13106.6,20,Gạch 30x60 MS 13106 Loại 1,Viên,1280
20.L1.3060.13106.6,22,Gạch 30x60 MS 13106 Loại 1,Viên,5548
20.L1.3060.13106.6,24,Gạch 30x60 MS 13106 Loại 1,Viên,3505
20.L1.3060.13191.6,0,Gạch 30x60 MS 13191 Loại 1,Viên,112
20.L1.3060.13191.6,50,Gạch 30x60 MS 13191 Loại 1,Viên,1890
20.L1.3060.13191.6,61,Gạch 30x60 MS 13191 Loại 1,Viên,1256
20.L1.3060.13191.6,63,Gạch 30x60 MS 13191 Loại 1,Viên,668
20.L1.3060.13191.6,65,Gạch 30x60 MS 13191 Loại 1,Viên,826
20.L1.3060.13191.6,69,Gạch 30x60 MS 13191 Loại 1,Viên,744
20.L1.3060.13191.6,73,Gạch 30x60 MS 13191 Loại 1,Viên,794
20.L1.3060.13191.6,75,Gạch 30x60 MS 13191 Loại 1,Viên,709
20.L1.3060.13191.6,76,Gạch 30x60 MS 13191 Loại 1,Viên,651
20.L1.3060.13191.6,81,Gạch 30x60 MS 13191 Loại 1,Viên,1120
20.L1.3060.13191.6,94,Gạch 30x60 MS 13191 Loại 1,Viên,1120
20.L1.3060.13196.6,10,Gạch 30x60 MS 13196 Loại 1,Viên,1194
20.L1.3060.13196.6,15,Gạch 30x60 MS 13196 Loại 1,Viên,953
20.L1.3060.13196.6,16,Gạch 30x60 MS 13196 Loại 1,Viên,696
20.L1.3060.13196.6,18,Gạch 30x60 MS 13196 Loại 1,Viên,825
20.L1.3060.13196.6,19,Gạch 30x60 MS 13196 Loại 1,Viên,1608
20.L1.3060.13196.6,20,Gạch 30x60 MS 13196 Loại 1,Viên,368
20.L1.3060.13196.6,22,Gạch 30x60 MS 13196 Loại 1,Viên,1289
20.L1.3060.13196.6,24,Gạch 30x60 MS 13196 Loại 1,Viên,1172
20.L1.3060.13201.6,0,Gạch 30x60 MS 13201 Loại 1,Viên,196
20.L1.3060.13201.6,61,Gạch 30x60 MS 13201 Loại 1,Viên,308
20.L1.3060.13201.6,65,Gạch 30x60 MS 13201 Loại 1,Viên,81
20.L1.3060.13201.6,69,Gạch 30x60 MS 13201 Loại 1,Viên,439
20.L1.3060.13201.6,73,Gạch 30x60 MS 13201 Loại 1,Viên,154
20.L1.3060.13201.6,75,Gạch 30x60 MS 13201 Loại 1,Viên,224
20.L1.3060.13201.6,76,Gạch 30x60 MS 13201 Loại 1,Viên,168
20.L1.3060.13201.6,81,Gạch 30x60 MS 13201 Loại 1,Viên,98
20.L1.3060.13206.6,10,Gạch 30x60 MS 13206 Loại 1,Viên,527
20.L1.3060.13206.6,15,Gạch 30x60 MS 13206 Loại 1,Viên,474
20.L1.3060.13206.6,16,Gạch 30x60 MS 13206 Loại 1,Viên,539
20.L1.3060.13206.6,18,Gạch 30x60 MS 13206 Loại 1,Viên,747
20.L1.3060.13206.6,19,Gạch 30x60 MS 13206 Loại 1,Viên,966
20.L1.3060.13206.6,20,Gạch 30x60 MS 13206 Loại 1,Viên,278
20.L1.3060.13206.6,22,Gạch 30x60 MS 13206 Loại 1,Viên,1235
20.L1.3060.13206.6,24,Gạch 30x60 MS 13206 Loại 1,Viên,509
20.L1.4080.34101.5,69,Gạch 40x80 MS 34101 Loại 1,Viên,532
20.L1.4080.34101.6,0,Gạch 40x80 MS 34101 Loại 1,Viên,140
20.L1.4080.34101.6,50,Gạch 40x80 MS 34101 Loại 1,Viên,1080
20.L1.4080.34101.6,61,Gạch 40x80 MS 34101 Loại 1,Viên,2666
20.L1.4080.34101.6,63,Gạch 40x80 MS 34101 Loại 1,Viên,1115
20.L1.4080.34101.6,65,Gạch 40x80 MS 34101 Loại 1,Viên,1691
20.L1.4080.34101.6,69,Gạch 40x80 MS 34101 Loại 1,Viên,2608
20.L1.4080.34101.6,73,Gạch 40x80 MS 34101 Loại 1,Viên,1615
20.L1.4080.34101.6,75,Gạch 40x80 MS 34101 Loại 1,Viên,903
20.L1.4080.34101.6,76,Gạch 40x80 MS 34101 Loại 1,Viên,1437
20.L1.4080.34102.4,10,Gạch 40x80 MS 34102 Loại 1,Viên,1057
20.L1.4080.34102.4,15,Gạch 40x80 MS 34102 Loại 1,Viên,792
20.L1.4080.34102.4,16,Gạch 40x80 MS 34102 Loại 1,Viên,1106
20.L1.4080.34102.4,17,Gạch 40x80 MS 34102 Loại 1,Viên,528
20.L1.4080.34102.4,18,Gạch 40x80 MS 34102 Loại 1,Viên,1076
20.L1.4080.34102.4,19,Gạch 40x80 MS 34102 Loại 1,Viên,1944
20.L1.4080.34102.4,23,Gạch 40x80 MS 34102 Loại 1,Viên,1024
20.L1.4080.34102.5,10,Gạch 40x80 MS 34102 Loại 1,Viên,16800
20.L1.4080.34102.6,16,Gạch 40x80 MS 34102 Loại 1,Viên,518
20.L1.4080.34102.6,17,Gạch 40x80 MS 34102 Loại 1,Viên,1880
20.L1.4080.34102.6,19,Gạch 40x80 MS 34102 Loại 1,Viên,660
20.L1.4080.34102.6,23,Gạch 40x80 MS 34102 Loại 1,Viên,1519
20.L1.4080.34191.6,50,Gạch 40x80 MS 34191 Loại 1,Viên,1736
20.L1.4080.34191.6,61,Gạch 40x80 MS 34191 Loại 1,Viên,600
20.L1.4080.34191.6,63,Gạch 40x80 MS 34191 Loại 1,Viên,586
20.L1.4080.34191.6,65,Gạch 40x80 MS 34191 Loại 1,Viên,714
20.L1.4080.34191.6,69,Gạch 40x80 MS 34191 Loại 1,Viên,84
20.L1.4080.34191.6,73,Gạch 40x80 MS 34191 Loại 1,Viên,471
20.L1.4080.34191.6,75,Gạch 40x80 MS 34191 Loại 1,Viên,147
20.L1.4080.34191.6,76,Gạch 40x80 MS 34191 Loại 1,Viên,598
20.L1.4080.34192.4,10,Gạch 40x80 MS 34192 Loại 1,Viên,672
20.L1.4080.34192.4,15,Gạch 40x80 MS 34192 Loại 1,Viên,448
20.L1.4080.34192.4,16,Gạch 40x80 MS 34192 Loại 1,Viên,308
20.L1.4080.34192.4,17,Gạch 40x80 MS 34192 Loại 1,Viên,327
20.L1.4080.34192.4,19,Gạch 40x80 MS 34192 Loại 1,Viên,328
20.L1.4080.34192.4,23,Gạch 40x80 MS 34192 Loại 1,Viên,549
20.L1.4080.34192.5,18,Gạch 40x80 MS 34192 Loại 1,Viên,203
20.L1.4080.34201.6,50,Gạch 40x80 MS 34201 Loại 1,Viên,28
20.L1.4080.34201.6,61,Gạch 40x80 MS 34201 Loại 1,Viên,287
20.L1.4080.34201.6,63,Gạch 40x80 MS 34201 Loại 1,Viên,742
20.L1.4080.34201.6,69,Gạch 40x80 MS 34201 Loại 1,Viên,1041
20.L1.4080.34201.6,73,Gạch 40x80 MS 34201 Loại 1,Viên,301
20.L1.4080.34201.6,75,Gạch 40x80 MS 34201 Loại 1,Viên,154
20.L1.4080.34201.6,76,Gạch 40x80 MS 34201 Loại 1,Viên,228
20.L1.4080.34202.4,10,Gạch 40x80 MS 34202 Loại 1,Viên,194
20.L1.4080.34202.4,15,Gạch 40x80 MS 34202 Loại 1,Viên,172
20.L1.4080.34202.4,16,Gạch 40x80 MS 34202 Loại 1,Viên,274
20.L1.4080.34202.4,18,Gạch 40x80 MS 34202 Loại 1,Viên,248
20.L1.4080.34202.4,19,Gạch 40x80 MS 34202 Loại 1,Viên,130
20.L1.4080.34202.4,23,Gạch 40x80 MS 34202 Loại 1,Viên,407
20.L1.5050.1501.5,16,Gạch 50x50 MS 1501 loại 1,Viên,168
20.L1.5050.1502.5,10,Gạch 50x50 MS 1502 loại 1,Viên,1240
20.L1.5050.1502.5,11,Gạch 50x50 MS 1502 loại 1,Viên,375
20.L1.5050.1502.5,16,Gạch 50x50 MS 1502 loại 1,Viên,3167
20.L1.5050.1502.5,17,Gạch 50x50 MS 1502 loại 1,Viên,204
20.L1.5050.1502.5,52,Gạch 50x50 MS 1502 loại 1,Viên,371
20.L1.5050.1502.5,53,Gạch 50x50 MS 1502 loại 1,Viên,700
20.L1.5050.1502.5,58,Gạch 50x50 MS 1502 loại 1,Viên,28
20.L1.5050.1503.5,17,Gạch 50x50 MS 1503 loại 1,Viên,872
20.L1.5050.1503.5,20,Gạch 50x50 MS 1503 loại 1,Viên,392
20.L1.5050.1504.4,12,Gạch 50x50 MS 1504 loại 1,Viên,168
20.L1.5050.1505.4,12,Gạch 50x50 MS 1505 loại 1,Viên,308
20.L1.5050.1505.4,18,Gạch 50x50 MS 1505 loại 1,Viên,56
20.L1.5050.1505.4,19,Gạch 50x50 MS 1505 loại 1,Viên,56
20.L1.5050.1506.5,10,Gạch 50x50 MS 1506 loại 1,Viên,140
20.L1.5050.1506.5,11,Gạch 50x50 MS 1506 loại 1,Viên,322
20.L1.5050.1506.5,55,Gạch 50x50 MS 1506 loại 1,Viên,336
20.L1.5050.1506.5,58,Gạch 50x50 MS 1506 loại 1,Viên,147
20.L1.5050.1506.5,60,Gạch 50x50 MS 1506 loại 1,Viên,1680
20.L1.5050.1506.5,64,Gạch 50x50 MS 1506 loại 1,Viên,770
20.L1.5050.1508.5,10,Gạch 50x50 MS 1508 loại 1,Viên,1027
20.L1.5050.1508.5,18,Gạch 50x50 MS 1508 loại 1,Viên,420
20.L1.5050.1508.5,53,Gạch 50x50 MS 1508 loại 1,Viên,2576
20.L1.5050.1508.5,69,Gạch 50x50 MS 1508 loại 1,Viên,215
20.L1.5050.1600.5,76,Gạch 50x50 MS 1600 loại 1,Viên,84
20.L1.5050.1601.5,50,Gạch 50x50 MS 1601 loại 1,Viên,525
20.L1.5050.1601.5,60,Gạch 50x50 MS 1601 loại 1,Viên,280
20.L1.5050.1601.5,61,Gạch 50x50 MS 1601 loại 1,Viên,168
20.L1.5050.1601.5,63,Gạch 50x50 MS 1601 loại 1,Viên,280
20.L1.5050.1601.5,75,Gạch 50x50 MS 1601 loại 1,Viên,560
20.L1.5050.1601.5,81,Gạch 50x50 MS 1601 loại 1,Viên,6496
20.L1.5050.1602.5,0,Gạch 50x50 MS 1602 loại 1,Viên,112
20.L1.5050.1602.5,60,Gạch 50x50 MS 1602 loại 1,Viên,428
20.L1.5050.1602.5,61,Gạch 50x50 MS 1602 loại 1,Viên,1738
20.L1.5050.1603.5,0,Gạch 50x50 MS 1603 loại 1,Viên,98
20.L1.5050.1603.5,73,Gạch 50x50 MS 1603 loại 1,Viên,266
20.L1.5050.1604.5,10,Gạch 50x50 MS 1604 loại 1,Viên,224
20.L1.5050.1604.5,55,Gạch 50x50 MS 1604 loại 1,Viên,3584
20.L1.5050.1605.5,11,Gạch 50x50 MS 1605 loại 1,Viên,2576
20.L1.5050.1605.5,58,Gạch 50x50 MS 1605 loại 1,Viên,5026
20.L1.5050.1605.5,69,Gạch 50x50 MS 1605 loại 1,Viên,924
20.L1.5050.1608.5,73,Gạch 50x50 MS 1608 loại 1,Viên,280
20.L1.5050.35101.5,18,Gạch 50x50 MS 35101 Loại 1,Viên,10752
20.L1.5050.35101.5,20,Gạch 50x50 MS 35101 Loại 1,Viên,21504
20.L1.5050.35101.5,23,Gạch 50x50 MS 35101 Loại 1,Viên,21504
20.L1.5050.35102.5,18,Gạch 50x50 MS 35102 Loại 1,Viên,10752
20.L1.5050.35102.5,24,Gạch 50x50 MS 35102 Loại 1,Viên,10752
20.L1.5050.35103.5,17,Gạch 50x50 MS 35103 Loại 1,Viên,2879
20.L1.5050.35103.5,18,Gạch 50x50 MS 35103 Loại 1,Viên,5376
20.L1.5050.35103.5,20,Gạch 50x50 MS 35103 Loại 1,Viên,17472
20.L1.5050.35103.5,24,Gạch 50x50 MS 35103 Loại 1,Viên,7364
20.L1.5050.35104.5,18,Gạch 50x50 MS 35104 Loại 1,Viên,16128
20.L1.5050.35104.5,24,Gạch 50x50 MS 35104 Loại 1,Viên,6272
20.L1.5050.35105.5,17,Gạch 50x50 MS 35105 Loại 1,Viên,1454
20.L1.5050.35106.5,17,Gạch 50x50 MS 35106 Loại 1,Viên,2404
20.L1.5050.35106.5,18,Gạch 50x50 MS 35106 Loại 1,Viên,10752
20.L1.5050.35106.5,20,Gạch 50x50 MS 35106 Loại 1,Viên,21504
20.L1.5050.35106.5,24,Gạch 50x50 MS 35106 Loại 1,Viên,3537
20.L1.5050.35106.5,73,Gạch 50x50 MS 35106 Loại 1,Viên,3437
20.L1.5050.35106.6,73,Gạch 50x50 MS 35106 Loại 1,Viên,3142
20.L1.5050.35107.5,17,Gạch 50x50 MS 35107 Loại 1,Viên,1218
20.L1.5050.35107.5,20,Gạch 50x50 MS 35107 Loại 1,Viên,13440
20.L1.5050.35107.5,23,Gạch 50x50 MS 35107 Loại 1,Viên,3547
20.L1.5050.35107.5,73,Gạch 50x50 MS 35107 Loại 1,Viên,5804
20.L1.5050.35108.4,17,Gạch 50x50 MS 35108 Loại 1,Viên,6451
20.L1.5050.35108.4,73,Gạch 50x50 MS 35108 Loại 1,Viên,3475
20.L1.5050.35108.5,17,Gạch 50x50 MS 35108 Loại 1,Viên,1747
20.L1.5050.35108.5,18,Gạch 50x50 MS 35108 Loại 1,Viên,10752
20.L1.5050.35108.5,20,Gạch 50x50 MS 35108 Loại 1,Viên,19712
20.L1.5050.35108.5,23,Gạch 50x50 MS 35108 Loại 1,Viên,7152
20.L1.5050.35108.5,24,Gạch 50x50 MS 35108 Loại 1,Viên,10724
20.L1.5050.35108.5,73,Gạch 50x50 MS 35108 Loại 1,Viên,2912
20.L1.5050.35108.6,24,Gạch 50x50 MS 35108 Loại 1,Viên,5376
20.L1.5050.35109.4,73,Gạch 50x50 MS 35109 Loại 1,Viên,1183
20.L1.5050.35109.5,20,Gạch 50x50 MS 35109 Loại 1,Viên,16128
20.L1.5050.35109.5,23,Gạch 50x50 MS 35109 Loại 1,Viên,10752
20.L1.5050.35109.5,24,Gạch 50x50 MS 35109 Loại 1,Viên,9394
20.L1.5050.35109.5,73,Gạch 50x50 MS 35109 Loại 1,Viên,4020
20.L1.5050.35110.5,17,Gạch 50x50 MS 35110 Loại 1,Viên,2138
20.L1.5050.35110.5,20,Gạch 50x50 MS 35110 Loại 1,Viên,16128
20.L1.5050.35110.5,24,Gạch 50x50 MS 35110 Loại 1,Viên,3840
20.L1.5050.35110.5,73,Gạch 50x50 MS 35110 Loại 1,Viên,2527
20.L1.5050.35111.5,18,Gạch 50x50 MS 35111 Loại 1,Viên,10752
20.L1.5050.35111.5,20,Gạch 50x50 MS 35111 Loại 1,Viên,18816
20.L1.5050.35112.5,24,Gạch 50x50 MS 35112 Loại 1,Viên,5376
20.L1.5050.35201.5,12,Gạch 50x50 MS 35201 loại 1,Viên,2262
20.L1.5050.35201.5,13,Gạch 50x50 MS 35201 loại 1,Viên,26712
20.L1.5050.35202.5,12,Gạch 50x50 MS 35202 loại 1,Viên,3912
20.L1.5050.35202.5,19,Gạch 50x50 MS 35202 loại 1,Viên,4606
20.L1.5050.35203.5,23,Gạch 50x50 MS 35203 loại 1,Viên,1755
20.L1.5050.35203.5,64,Gạch 50x50 MS 35203 loại 1,Viên,8400
20.L1.5050.35205.4,97,Gạch 50x50 MS 35205 loại 1,Viên,4760
20.L1.5050.35205.4,122,Gạch 50x50 MS 35205 loại 1,Viên,6496
20.L1.5050.35205.5,23,Gạch 50x50 MS 35205 loại 1,Viên,2210
20.L1.5050.35205.5,64,Gạch 50x50 MS 35205 loại 1,Viên,1909
20.L1.5050.35205.5,75,Gạch 50x50 MS 35205 loại 1,Viên,16128
20.L1.5050.35205.5,81,Gạch 50x50 MS 35205 loại 1,Viên,1512
20.L1.5050.35205.6,64,Gạch 50x50 MS 35205 loại 1,Viên,2139
20.L1.5050.35205.6,122,Gạch 50x50 MS 35205 loại 1,Viên,7000
20.L1.5050.35207.5,12,Gạch 50x50 MS 35207 loại 1,Viên,1604
20.L1.5050.35207.5,19,Gạch 50x50 MS 35207 loại 1,Viên,901
20.L1.5050.35208.5,12,Gạch 50x50 MS 35208 loại 1,Viên,1565
20.L1.5050.35208.5,19,Gạch 50x50 MS 35208 loại 1,Viên,5075
20.L1.5050.35208.5,23,Gạch 50x50 MS 35208 loại 1,Viên,1751
20.L1.5050.35208.5,97,Gạch 50x50 MS 35208 loại 1,Viên,1092
20.L1.5050.35209.5,12,Gạch 50x50 MS 35209 loại 1,Viên,1444
20.L1.5050.35209.5,13,Gạch 50x50 MS 35209 loại 1,Viên,32088
20.L1.5050.35209.5,19,Gạch 50x50 MS 35209 loại 1,Viên,3146
20.L1.5050.35209.5,23,Gạch 50x50 MS 35209 loại 1,Viên,1142
20.L1.5050.35209.5,97,Gạch 50x50 MS 35209 loại 1,Viên,2560
20.L1.5050.35210.5,12,Gạch 50x50 MS 35210 loại 1,Viên,2354
20.L1.5050.35210.5,13,Gạch 50x50 MS 35210 loại 1,Viên,26460
20.L1.5050.35210.5,19,Gạch 50x50 MS 35210 loại 1,Viên,15960
20.L1.5050.35210.5,23,Gạch 50x50 MS 35210 loại 1,Viên,5579
20.L1.5050.35210.5,75,Gạch 50x50 MS 35210 loại 1,Viên,32256
20.L1.5050.35210.6,97,Gạch 50x50 MS 35210 loại 1,Viên,2158
20.L1.5050.35210.6,122,Gạch 50x50 MS 35210 loại 1,Viên,1960
20.L1.5050.35211.5,12,Gạch 50x50 MS 35211 loại 1,Viên,2170
20.L1.5050.35211.5,19,Gạch 50x50 MS 35211 loại 1,Viên,2541
20.L1.5050.35211.5,23,Gạch 50x50 MS 35211 loại 1,Viên,1411
20.L1.5050.91501.5,0,Gạch 50x50 MS 91501 loại 1,Viên,5376
20.L1.5050.91501.5,50,Gạch 50x50 MS 91501 loại 1,Viên,2102
20.L1.5050.91501.5,59,Gạch 50x50 MS 91501 loại 1,Viên,2708
20.L1.5050.91501.5,60,Gạch 50x50 MS 91501 loại 1,Viên,2437
20.L1.5050.91501.5,61,Gạch 50x50 MS 91501 loại 1,Viên,3587
20.L1.5050.91501.5,63,Gạch 50x50 MS 91501 loại 1,Viên,1956
20.L1.5050.91501.5,64,Gạch 50x50 MS 91501 loại 1,Viên,2472
20.L1.5050.91501.5,65,Gạch 50x50 MS 91501 loại 1,Viên,4762
20.L1.5050.91501.5,67,Gạch 50x50 MS 91501 loại 1,Viên,19362
20.L1.5050.91501.5,69,Gạch 50x50 MS 91501 loại 1,Viên,2466
20.L1.5050.91501.5,71,Gạch 50x50 MS 91501 loại 1,Viên,2117
20.L1.5050.91501.5,72,Gạch 50x50 MS 91501 loại 1,Viên,2194
20.L1.5050.91501.5,73,Gạch 50x50 MS 91501 loại 1,Viên,2394
20.L1.5050.91501.5,74,Gạch 50x50 MS 91501 loại 1,Viên,2551
20.L1.5050.91501.5,76,Gạch 50x50 MS 91501 loại 1,Viên,2363
20.L1.5050.91501.5,79,Gạch 50x50 MS 91501 loại 1,Viên,1621
20.L1.5050.91501.5,81,Gạch 50x50 MS 91501 loại 1,Viên,3368
20.L1.5050.91501.5,94,Gạch 50x50 MS 91501 loại 1,Viên,1901
20.L1.5050.91501.5,98,Gạch 50x50 MS 91501 loại 1,Viên,3104
20.L1.5050.91501.5,123,Gạch 50x50 MS 91501 loại 1,Viên,1251
20.L1.5050.91502.5,1,Gạch 50x50 MS 91502 loại 1,Viên,1436
20.L1.5050.91502.5,2,Gạch 50x50 MS 91502 loại 1,Viên,1471
20.L1.5050.91502.5,8,Gạch 50x50 MS 91502 loại 1,Viên,416
20.L1.5050.91502.5,10,Gạch 50x50 MS 91502 loại 1,Viên,2377
20.L1.5050.91502.5,11,Gạch 50x50 MS 91502 loại 1,Viên,3804
